"subject" "activity" "variable" "mean(value)"
15 "SITTING" "fbodybodyaccjerkmag-std()" -0.643101167069512
15 "SITTING" "fbodybodygyrojerkmag-mean()" -0.83680189402439
15 "SITTING" "fbodybodygyrojerkmag-std()" -0.849634463841463
15 "SITTING" "fbodybodygyromag-mean()" -0.732394493841463
15 "SITTING" "fbodybodygyromag-std()" -0.695346839682927
15 "SITTING" "fbodygyro-mean()-x" -0.664354428856402
15 "SITTING" "fbodygyro-mean()-y" -0.760711411006098
15 "SITTING" "fbodygyro-mean()-z" -0.711194539920732
15 "SITTING" "fbodygyro-std()-x" -0.709336168176829
15 "SITTING" "fbodygyro-std()-y" -0.684504735744512
15 "SITTING" "fbodygyro-std()-z" -0.751696527195122
15 "SITTING" "tbodyacc-mean()-x" 0.27821340725
15 "SITTING" "tbodyacc-mean()-y" -0.016464484771311
15 "SITTING" "tbodyacc-mean()-z" -0.112563587594512
15 "SITTING" "tbodyacc-std()-x" -0.556541173089329
15 "SITTING" "tbodyacc-std()-y" -0.481679537956006
15 "SITTING" "tbodyacc-std()-z" -0.705706623868902
15 "SITTING" "tbodyaccjerk-mean()-x" 0.0776897411304878
15 "SITTING" "tbodyaccjerk-mean()-y" 0.00489392052706402
15 "SITTING" "tbodyaccjerk-mean()-z" -0.00440993190077744
15 "SITTING" "tbodyaccjerk-std()-x" -0.624055782158537
15 "SITTING" "tbodyaccjerk-std()-y" -0.594312678045091
15 "SITTING" "tbodyaccjerk-std()-z" -0.825820881576219
15 "SITTING" "tbodyaccjerkmag-mean()" -0.654799694757531
15 "SITTING" "tbodyaccjerkmag-std()" -0.625660376546646
15 "SITTING" "tbodyaccmag-mean()" -0.527285352000488
15 "SITTING" "tbodyaccmag-std()" -0.557147874176037
15 "SITTING" "tbodygyro-mean()-x" -0.0281278780610671
15 "SITTING" "tbodygyro-mean()-y" -0.075878845519878
15 "SITTING" "tbodygyro-mean()-z" 0.0906658516
15 "SITTING" "tbodygyro-std()-x" -0.696859473045732
15 "SITTING" "tbodygyro-std()-y" -0.708779069191463
15 "SITTING" "tbodygyro-std()-z" -0.721826987530488
15 "SITTING" "tbodygyrojerk-mean()-x" -0.0960910108539634
15 "SITTING" "tbodygyrojerk-mean()-y" -0.0441270690182012
15 "SITTING" "tbodygyrojerk-mean()-z" -0.0555645456881098
15 "SITTING" "tbodygyrojerk-std()-x" -0.731382711036585
15 "SITTING" "tbodygyrojerk-std()-y" -0.853956592073171
15 "SITTING" "tbodygyrojerk-std()-z" -0.795626198384146
15 "SITTING" "tbodygyrojerkmag-mean()" -0.805282669512195
15 "SITTING" "tbodygyrojerkmag-std()" -0.837120078079268
15 "SITTING" "tbodygyromag-mean()" -0.617721779796037
15 "SITTING" "tbodygyromag-std()" -0.675336960047866
15 "SITTING" "tgravityacc-mean()-x" 0.688872511512195
15 "SITTING" "tgravityacc-mean()-y" 0.102660491875
15 "SITTING" "tgravityacc-mean()-z" 0.0372897701757012
15 "SITTING" "tgravityacc-std()-x" -0.968733398628049
15 "SITTING" "tgravityacc-std()-y" -0.956369493993902
15 "SITTING" "tgravityacc-std()-z" -0.947240058048781
15 "SITTING" "tgravityaccmag-mean()" -0.527285352000488
15 "SITTING" "tgravityaccmag-std()" -0.557147874176037
16 "SITTING" "fbodyacc-mean()-x" -0.700885147341803
16 "SITTING" "fbodyacc-mean()-y" -0.671572147098798
16 "SITTING" "fbodyacc-mean()-z" -0.660989948160437
16 "SITTING" "fbodyacc-std()-x" -0.656969045058415
16 "SITTING" "fbodyacc-std()-y" -0.661844530506831
16 "SITTING" "fbodyacc-std()-z" -0.605646725307104
16 "SITTING" "fbodyaccjerk-mean()-x" -0.744662041612022
16 "SITTING" "fbodyaccjerk-mean()-y" -0.748627001551913
16 "SITTING" "fbodyaccjerk-mean()-z" -0.752302172079235
16 "SITTING" "fbodyaccjerk-std()-x" -0.73477673661306
16 "SITTING" "fbodyaccjerk-std()-y" -0.738434398105465
16 "SITTING" "fbodyaccjerk-std()-z" -0.782089515344262
16 "SITTING" "fbodyaccmag-mean()" -0.666962508246721
16 "SITTING" "fbodyaccmag-std()" -0.712680990765301
16 "SITTING" "fbodybodyaccjerkmag-mean()" -0.713167613706148
16 "SITTING" "fbodybodyaccjerkmag-std()" -0.729869398769672
16 "SITTING" "fbodybodygyrojerkmag-mean()" -0.87277228273224
16 "SITTING" "fbodybodygyrojerkmag-std()" -0.886533212213115
16 "SITTING" "fbodybodygyromag-mean()" -0.81712881920765
16 "SITTING" "fbodybodygyromag-std()" -0.802078223409836
16 "SITTING" "fbodygyro-mean()-x" -0.789780147036612
16 "SITTING" "fbodygyro-mean()-y" -0.815962130027322
16 "SITTING" "fbodygyro-mean()-z" -0.756286641721311
16 "SITTING" "fbodygyro-std()-x" -0.804991831502732
16 "SITTING" "fbodygyro-std()-y" -0.809421448142077
16 "SITTING" "fbodygyro-std()-z" -0.756993640724044
16 "SITTING" "tbodyacc-mean()-x" 0.277887440374317
16 "SITTING" "tbodyacc-mean()-y" -0.0158567888309016
16 "SITTING" "tbodyacc-mean()-z" -0.107263924445355
16 "SITTING" "tbodyacc-std()-x" -0.668161498298634
16 "SITTING" "tbodyacc-std()-y" -0.649947067892896
16 "SITTING" "tbodyacc-std()-z" -0.603819902386066
16 "SITTING" "tbodyaccjerk-mean()-x" 0.0775488885374317
16 "SITTING" "tbodyaccjerk-mean()-y" 0.00884018328270219
16 "SITTING" "tbodyaccjerk-mean()-z" -0.00143730005564208
16 "SITTING" "tbodyaccjerk-std()-x" -0.72786174352459
16 "SITTING" "tbodyaccjerk-std()-y" -0.735080198043716
16 "SITTING" "tbodyaccjerk-std()-z" -0.767873049380055
16 "SITTING" "tbodyaccjerkmag-mean()" -0.725246870486339
16 "SITTING" "tbodyaccjerkmag-std()" -0.719647028238525
16 "SITTING" "tbodyaccmag-mean()" -0.616131116889044
16 "SITTING" "tbodyaccmag-std()" -0.661719690491803
16 "SITTING" "tbodygyro-mean()-x" -0.0122341446725137
16 "SITTING" "tbodygyro-mean()-y" -0.0724444803980874
16 "SITTING" "tbodygyro-mean()-z" 0.0730144651530055
16 "SITTING" "tbodygyro-std()-x" -0.799534450491803
16 "SITTING" "tbodygyro-std()-y" -0.810124133715847
16 "SITTING" "tbodygyro-std()-z" -0.737629967961749
16 "SITTING" "tbodygyrojerk-mean()-x" -0.107361614801257
16 "SITTING" "tbodygyrojerk-mean()-y" -0.0416615668939617
16 "SITTING" "tbodygyrojerk-mean()-z" -0.0539470410873497
16 "SITTING" "tbodygyrojerk-std()-x" -0.858298719153005
16 "SITTING" "tbodygyrojerk-std()-y" -0.86957312057377
16 "SITTING" "tbodygyrojerk-std()-z" -0.837039926065574
16 "SITTING" "tbodygyrojerkmag-mean()" -0.860446372459016
16 "SITTING" "tbodygyrojerkmag-std()" -0.87480016568306
16 "SITTING" "tbodygyromag-mean()" -0.718168775628415
16 "SITTING" "tbodygyromag-std()" -0.78482286579235
16 "SITTING" "tgravityacc-mean()-x" 0.700906130308743
16 "SITTING" "tgravityacc-mean()-y" -0.0605235993797814
16 "SITTING" "tgravityacc-mean()-z" 0.0402075536234973
16 "SITTING" "tgravityacc-std()-x" -0.971156432131148
16 "SITTING" "tgravityacc-std()-y" -0.964727519945355
16 "SITTING" "tgravityacc-std()-z" -0.945294028639344
16 "SITTING" "tgravityaccmag-mean()" -0.616131116889044
16 "SITTING" "tgravityaccmag-std()" -0.661719690491803
17 "SITTING" "fbodyacc-mean()-x" -0.753137376917472
17 "SITTING" "fbodyacc-mean()-y" -0.71776713364234
17 "SITTING" "fbodyacc-mean()-z" -0.768188725064151
17 "SITTING" "fbodyacc-std()-x" -0.717246389161509
17 "SITTING" "fbodyacc-std()-y" -0.707786998338491
17 "SITTING" "fbodyacc-std()-z" -0.703535011771698
17 "SITTING" "fbodyaccjerk-mean()-x" -0.795381704024528
17 "SITTING" "fbodyaccjerk-mean()-y" -0.78156625029434
17 "SITTING" "fbodyaccjerk-mean()-z" -0.841547003622642
17 "SITTING" "fbodyaccjerk-std()-x" -0.769088735749811
17 "SITTING" "fbodyaccjerk-std()-y" -0.748849195189811
17 "SITTING" "fbodyaccjerk-std()-z" -0.851399694716981
17 "SITTING" "fbodyaccmag-mean()" -0.740667048686415
17 "SITTING" "fbodyaccmag-std()" -0.773237749395849
17 "SITTING" "fbodybodyaccjerkmag-mean()" -0.774571437356604
17 "SITTING" "fbodybodyaccjerkmag-std()" -0.774295791032453
17 "SITTING" "fbodybodygyrojerkmag-mean()" -0.858227314377358
17 "SITTING" "fbodybodygyrojerkmag-std()" -0.859786587471698
17 "SITTING" "fbodybodygyromag-mean()" -0.831350432716981
17 "SITTING" "fbodybodygyromag-std()" -0.857834029660377
17 "SITTING" "fbodygyro-mean()-x" -0.824027081279245
17 "SITTING" "fbodygyro-mean()-y" -0.811462499433962
17 "SITTING" "fbodygyro-mean()-z" -0.811119726490566
17 "SITTING" "fbodygyro-std()-x" -0.848030070792453
17 "SITTING" "fbodygyro-std()-y" -0.810337474226415
17 "SITTING" "fbodygyro-std()-z" -0.819769971150943
17 "SITTING" "tbodyacc-mean()-x" 0.273637590822641
17 "SITTING" "tbodyacc-mean()-y" -0.0170634745358491
17 "SITTING" "tbodyacc-mean()-z" -0.110020373493849
17 "SITTING" "tbodyacc-std()-x" -0.726604261136226
17 "SITTING" "tbodyacc-std()-y" -0.69873479216917
17 "SITTING" "tbodyacc-std()-z" -0.710765044595472
17 "SITTING" "tbodyaccjerk-mean()-x" 0.08269047086
17 "SITTING" "tbodyaccjerk-mean()-y" 0.0101653131381132
17 "SITTING" "tbodyaccjerk-mean()-z" -0.00319385465792453
17 "SITTING" "tbodyaccjerk-std()-x" -0.772242200222642
17 "SITTING" "tbodyaccjerk-std()-y" -0.757804094798868
17 "SITTING" "tbodyaccjerk-std()-z" -0.847138698264151
17 "SITTING" "tbodyaccjerkmag-mean()" -0.775760563254717
17 "SITTING" "tbodyaccjerkmag-std()" -0.773678225276604
17 "SITTING" "tbodyaccmag-mean()" -0.686476820794717
17 "SITTING" "tbodyaccmag-std()" -0.734866170311698
17 "SITTING" "tbodygyro-mean()-x" -0.0195846188778264
17 "SITTING" "tbodygyro-mean()-y" -0.0788830552372755
17 "SITTING" "tbodygyro-mean()-z" 0.0795935694916981
17 "SITTING" "tbodygyro-std()-x" -0.841458331660377
17 "SITTING" "tbodygyro-std()-y" -0.809718432867925
17 "SITTING" "tbodygyro-std()-z" -0.803762797404906
17 "SITTING" "tbodygyrojerk-mean()-x" -0.103491347726038
17 "SITTING" "tbodygyrojerk-mean()-y" -0.0404391298567925
17 "SITTING" "tbodygyrojerk-mean()-z" -0.0527108136213208
17 "SITTING" "tbodygyrojerk-std()-x" -0.863912821132075
17 "SITTING" "tbodygyrojerk-std()-y" -0.839339477584906
17 "SITTING" "tbodygyrojerk-std()-z" -0.871264414301887
17 "SITTING" "tbodygyrojerkmag-mean()" -0.849786178792453
17 "SITTING" "tbodygyrojerkmag-std()" -0.853886196264151
17 "SITTING" "tbodygyromag-mean()" -0.764675748217547
17 "SITTING" "tbodygyromag-std()" -0.828039129471698
17 "SITTING" "tgravityacc-mean()-x" 0.730643531509434
17 "SITTING" "tgravityacc-mean()-y" -0.0102539504528302
17 "SITTING" "tgravityacc-mean()-z" -0.0471562589226415
17 "SITTING" "tgravityacc-std()-x" -0.974188029698113
17 "SITTING" "tgravityacc-std()-y" -0.960680171396226
17 "SITTING" "tgravityacc-std()-z" -0.951424468113208
17 "SITTING" "tgravityaccmag-mean()" -0.686476820794717
17 "SITTING" "tgravityaccmag-std()" -0.734866170311698
17 "STANDING" "fbodyacc-mean()-x" -0.391007680050485
17 "STANDING" "fbodyacc-mean()-y" -0.303228505325728
17 "STANDING" "fbodyacc-mean()-z" -0.592258642912621
17 "STANDING" "fbodyacc-std()-x" -0.275159715456311
17 "STANDING" "fbodyacc-std()-y" -0.240259282249515
17 "STANDING" "fbodyacc-std()-z" -0.535926804466019
17 "STANDING" "fbodyaccjerk-mean()-x" -0.514200830776699
17 "STANDING" "fbodyaccjerk-mean()-y" -0.471405087165049
17 "STANDING" "fbodyaccjerk-mean()-z" -0.702142109223301
17 "STANDING" "fbodyaccjerk-std()-x" -0.438446827908738
17 "STANDING" "fbodyaccjerk-std()-y" -0.442691766859223
17 "STANDING" "fbodyaccjerk-std()-z" -0.749224504951456
17 "STANDING" "fbodyaccmag-mean()" -0.403114961887379
17 "STANDING" "fbodyaccmag-std()" -0.467044577843689
17 "STANDING" "fbodybodyaccjerkmag-mean()" -0.499479367087379
17 "STANDING" "fbodybodyaccjerkmag-std()" -0.48239671884466
17 "STANDING" "fbodybodygyrojerkmag-mean()" -0.754248213883495
17 "STANDING" "fbodybodygyrojerkmag-std()" -0.766587678058252
17 "STANDING" "fbodybodygyromag-mean()" -0.610365070582524
17 "STANDING" "fbodybodygyromag-std()" -0.587723691067961
17 "STANDING" "fbodygyro-mean()-x" -0.483478201703884
17 "STANDING" "fbodygyro-mean()-y" -0.680278572427184
17 "STANDING" "fbodygyro-mean()-z" -0.51006755184466
17 "STANDING" "fbodygyro-std()-x" -0.569447478654369
17 "STANDING" "fbodygyro-std()-y" -0.635261543786408
17 "STANDING" "fbodygyro-std()-z" -0.552993218601942
17 "STANDING" "tbodyacc-mean()-x" 0.275037981747573
17 "STANDING" "tbodyacc-mean()-y" -0.0187717447257282
17 "STANDING" "tbodyacc-mean()-z" -0.107088805592233
17 "STANDING" "tbodyacc-std()-x" -0.304479616925534
17 "STANDING" "tbodyacc-std()-y" -0.228089685806311
17 "STANDING" "tbodyacc-std()-z" -0.531472983009709
17 "STANDING" "tbodyaccjerk-mean()-x" 0.0781014953038835
17 "STANDING" "tbodyaccjerk-mean()-y" 0.00417793025524272
17 "STANDING" "tbodyaccjerk-mean()-z" 0.0178740909208738
17 "STANDING" "tbodyaccjerk-std()-x" -0.451978216757282
17 "STANDING" "tbodyaccjerk-std()-y" -0.439429524492233
17 "STANDING" "tbodyaccjerk-std()-z" -0.726380614368932
17 "STANDING" "tbodyaccjerkmag-mean()" -0.49245284776699
17 "STANDING" "tbodyaccjerkmag-std()" -0.488811102621359
17 "STANDING" "tbodyaccmag-mean()" -0.264493090446019
17 "STANDING" "tbodyaccmag-std()" -0.38190167633301
17 "STANDING" "tbodygyro-mean()-x" -0.0020206535223301
17 "STANDING" "tbodygyro-mean()-y" -0.0925593320679612
17 "STANDING" "tbodygyro-mean()-z" 0.070416774513301
17 "STANDING" "tbodygyro-std()-x" -0.546889652912621
17 "STANDING" "tbodygyro-std()-y" -0.649472681941748
17 "STANDING" "tbodygyro-std()-z" -0.507141368174757
17 "STANDING" "tbodygyrojerk-mean()-x" -0.1190789103
17 "STANDING" "tbodygyrojerk-mean()-y" -0.0359117110547573
17 "STANDING" "tbodygyrojerk-mean()-z" -0.046061223208932
17 "STANDING" "tbodygyrojerk-std()-x" -0.594076501359223
17 "STANDING" "tbodygyrojerk-std()-y" -0.791639479029126
17 "STANDING" "tbodygyrojerk-std()-z" -0.646130191067961
17 "STANDING" "tbodygyrojerkmag-mean()" -0.70920322631068
17 "STANDING" "tbodygyrojerkmag-std()" -0.751595678058252
17 "STANDING" "tbodygyromag-mean()" -0.448515068843689
17 "STANDING" "tbodygyromag-std()" -0.54973870607767
17 "STANDING" "tgravityacc-mean()-x" 0.617363413009709
17 "STANDING" "tgravityacc-mean()-y" -0.0226900198058252
17 "STANDING" "tgravityacc-mean()-z" 0.0580703614466019
17 "STANDING" "tgravityacc-std()-x" -0.965554761165049
17 "STANDING" "tgravityacc-std()-y" -0.95399856
17 "STANDING" "tgravityacc-std()-z" -0.942902394563107
17 "STANDING" "tgravityaccmag-mean()" -0.264493090446019
17 "STANDING" "tgravityaccmag-std()" -0.38190167633301
18 "WALKING_UPSTAIRS" "fbodyacc-mean()-x" -0.714227764615385
18 "WALKING_UPSTAIRS" "fbodyacc-mean()-y" -0.663659666593407
18 "WALKING_UPSTAIRS" "fbodyacc-mean()-z" -0.761229192087912
18 "WALKING_UPSTAIRS" "fbodyacc-std()-x" -0.687850549203297
18 "WALKING_UPSTAIRS" "fbodyacc-std()-y" -0.632838238002747
18 "WALKING_UPSTAIRS" "fbodyacc-std()-z" -0.694874090513736
18 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-x" -0.750020077252747
18 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-y" -0.744113444532967
18 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-z" -0.833032083021978
18 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-x" -0.742517893708791
18 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-y" -0.739197834642857
18 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-z" -0.860168954615385
18 "WALKING_UPSTAIRS" "fbodyaccmag-mean()" -0.697732862178571
18 "WALKING_UPSTAIRS" "fbodyaccmag-std()" -0.733904051236264
18 "WALKING_UPSTAIRS" "fbodybodyaccjerkmag-mean()" -0.742323821887363
18 "WALKING_UPSTAIRS" "fbodybodyaccjerkmag-std()" -0.750189976318681
18 "WALKING_UPSTAIRS" "fbodybodygyrojerkmag-mean()" -0.88466302260989
18 "WALKING_UPSTAIRS" "fbodybodygyrojerkmag-std()" -0.902206780607143
18 "WALKING_UPSTAIRS" "fbodybodygyromag-mean()" -0.816286626730769
18 "WALKING_UPSTAIRS" "fbodybodygyromag-std()" -0.789777674554945
18 "WALKING_UPSTAIRS" "fbodygyro-mean()-x" -0.787757637521978
18 "WALKING_UPSTAIRS" "fbodygyro-mean()-y" -0.816385880247253
18 "WALKING_UPSTAIRS" "fbodygyro-mean()-z" -0.755926770686813
18 "WALKING_UPSTAIRS" "fbodygyro-std()-x" -0.812175241332418
18 "WALKING_UPSTAIRS" "fbodygyro-std()-y" -0.759665554340659
18 "WALKING_UPSTAIRS" "fbodygyro-std()-z" -0.766381665384615
18 "WALKING_UPSTAIRS" "tbodyacc-mean()-x" 0.276324152142857
18 "WALKING_UPSTAIRS" "tbodyacc-mean()-y" -0.0172831546595266
18 "WALKING_UPSTAIRS" "tbodyacc-mean()-z" -0.108112251068681
18 "WALKING_UPSTAIRS" "tbodyacc-std()-x" -0.694616884972527
18 "WALKING_UPSTAIRS" "tbodyacc-std()-y" -0.627117507326923
18 "WALKING_UPSTAIRS" "tbodyacc-std()-z" -0.701596039615385
18 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-x" 0.077480921531044
18 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-y" 0.0128850449171841
18 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-z" 0.000848545124184616
18 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-x" -0.734644450054945
18 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-y" -0.732969175274725
18 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-z" -0.847257765851648
18 "WALKING_UPSTAIRS" "tbodyaccjerkmag-mean()" -0.753904676895604
18 "WALKING_UPSTAIRS" "tbodyaccjerkmag-std()" -0.745212812708791
18 "WALKING_UPSTAIRS" "tbodyaccmag-mean()" -0.658370952115385
18 "WALKING_UPSTAIRS" "tbodyaccmag-std()" -0.689671890376374
18 "WALKING_UPSTAIRS" "tbodygyro-mean()-x" -0.0373993798891484
18 "WALKING_UPSTAIRS" "tbodygyro-mean()-y" -0.0678200104982143
18 "WALKING_UPSTAIRS" "tbodygyro-mean()-z" 0.0908402866868132
18 "WALKING_UPSTAIRS" "tbodygyro-std()-x" -0.804533729046703
18 "WALKING_UPSTAIRS" "tbodygyro-std()-y" -0.777361713653846
18 "WALKING_UPSTAIRS" "tbodygyro-std()-z" -0.745612483131868
18 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-x" -0.0944029581558242
18 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-y" -0.044169186546978
18 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-z" -0.0568482569002198
18 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-x" -0.842893477884615
18 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-y" -0.884050472967033
18 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-z" -0.83861466293956
18 "WALKING_UPSTAIRS" "tbodygyrojerkmag-mean()" -0.859899942335165
18 "WALKING_UPSTAIRS" "tbodygyrojerkmag-std()" -0.88856533728022
18 "WALKING_UPSTAIRS" "tbodygyromag-mean()" -0.714735668626374
18 "WALKING_UPSTAIRS" "tbodygyromag-std()" -0.775779058758242
18 "WALKING_UPSTAIRS" "tgravityacc-mean()-x" 0.716863248351648
18 "WALKING_UPSTAIRS" "tgravityacc-mean()-y" -0.01578199625
18 "WALKING_UPSTAIRS" "tgravityacc-mean()-z" 0.0899901746593407
18 "WALKING_UPSTAIRS" "tgravityacc-std()-x" -0.980138675796703
18 "WALKING_UPSTAIRS" "tgravityacc-std()-y" -0.969542030412088
18 "WALKING_UPSTAIRS" "tgravityacc-std()-z" -0.959434177692308
18 "WALKING_UPSTAIRS" "tgravityaccmag-mean()" -0.658370952115385
18 "WALKING_UPSTAIRS" "tgravityaccmag-std()" -0.689671890376374
19 "STANDING" "fbodyacc-mean()-x" -0.587050355097528
19 "STANDING" "fbodyacc-mean()-y" -0.521888076609778
19 "STANDING" "fbodyacc-mean()-z" -0.647026298284028
19 "STANDING" "fbodyacc-std()-x" -0.5708979748225
19 "STANDING" "fbodyacc-std()-y" -0.530901585022361
19 "STANDING" "fbodyacc-std()-z" -0.680291382637222
19 "STANDING" "fbodyaccjerk-mean()-x" -0.593157169174611
19 "STANDING" "fbodyaccjerk-mean()-y" -0.596694943936944
19 "STANDING" "fbodyaccjerk-mean()-z" -0.680924493180556
19 "STANDING" "fbodyaccjerk-std()-x" -0.586910128980833
19 "STANDING" "fbodyaccjerk-std()-y" -0.572596722878
19 "STANDING" "fbodyaccjerk-std()-z" -0.728521901498861
19 "STANDING" "fbodyaccmag-mean()" -0.556404444967972
19 "STANDING" "fbodyaccmag-std()" -0.689860920113889
19 "STANDING" "fbodybodyaccjerkmag-mean()" -0.576064647812278
19 "STANDING" "fbodybodyaccjerkmag-std()" -0.641089005857778
19 "STANDING" "fbodybodygyrojerkmag-mean()" -0.719519008752778
19 "STANDING" "fbodybodygyrojerkmag-std()" -0.754223739441667
19 "STANDING" "fbodybodygyromag-mean()" -0.636287999799167
19 "STANDING" "fbodybodygyromag-std()" -0.662325968145833
19 "STANDING" "fbodygyro-mean()-x" -0.553089575942778
19 "STANDING" "fbodygyro-mean()-y" -0.641337299817778
19 "STANDING" "fbodygyro-mean()-z" -0.602625307818389
19 "STANDING" "fbodygyro-std()-x" -0.666071315599889
19 "STANDING" "fbodygyro-std()-y" -0.650105402347778
19 "STANDING" "fbodygyro-std()-z" -0.694729075491667
19 "STANDING" "tbodyacc-mean()-x" 0.269723487105556
19 "STANDING" "tbodyacc-mean()-y" -0.0182031515710306
19 "STANDING" "tbodyacc-mean()-z" -0.118277180099383
19 "STANDING" "tbodyacc-std()-x" -0.574658922919194
19 "STANDING" "tbodyacc-std()-y" -0.507035084992639
19 "STANDING" "tbodyacc-std()-z" -0.649184726556944
19 "STANDING" "tbodyaccjerk-mean()-x" 0.0774171147766389
19 "STANDING" "tbodyaccjerk-mean()-y" 0.0115812421960876
19 "STANDING" "tbodyaccjerk-mean()-z" -0.00186198850195833
19 "STANDING" "tbodyaccjerk-std()-x" -0.571088266146083
19 "STANDING" "tbodyaccjerk-std()-y" -0.571311190432222
19 "STANDING" "tbodyaccjerk-std()-z" -0.705342976190833
19 "STANDING" "tbodyaccjerkmag-mean()" -0.5762252472125
19 "STANDING" "tbodyaccjerkmag-std()" -0.601918552871944
19 "STANDING" "tbodyaccmag-mean()" -0.531507362111361
19 "STANDING" "tbodyaccmag-std()" -0.599552767486306
19 "STANDING" "tbodygyro-mean()-x" -0.0385723953346511
19 "STANDING" "tbodygyro-mean()-y" -0.0681420603177778
19 "STANDING" "tbodygyro-mean()-z" 0.0883609591559167
19 "STANDING" "tbodygyro-std()-x" -0.637789914575556
19 "STANDING" "tbodygyro-std()-y" -0.643866300560306
19 "STANDING" "tbodygyro-std()-z" -0.645682212189167
19 "STANDING" "tbodygyrojerk-mean()-x" -0.0895939425055556
19 "STANDING" "tbodygyrojerk-mean()-y" -0.0383208736670278
19 "STANDING" "tbodygyrojerk-mean()-z" -0.0569649444286944
19 "STANDING" "tbodygyrojerk-std()-x" -0.618836206634444
19 "STANDING" "tbodygyrojerk-std()-y" -0.725991380623889
19 "STANDING" "tbodygyrojerk-std()-z" -0.686684583831583
19 "STANDING" "tbodygyrojerkmag-mean()" -0.683436541824444
19 "STANDING" "tbodygyrojerkmag-std()" -0.7255986988425
19 "STANDING" "tbodygyromag-mean()" -0.548919668132222
19 "STANDING" "tbodygyromag-std()" -0.610093380740278
19 "STANDING" "tgravityacc-mean()-x" 0.475323016
19 "STANDING" "tgravityacc-mean()-y" 0.0964052626666667
19 "STANDING" "tgravityacc-mean()-z" 0.233011401195083
19 "STANDING" "tgravityacc-std()-x" -0.958290447861111
19 "STANDING" "tgravityacc-std()-y" -0.95925383425
19 "STANDING" "tgravityacc-std()-z" -0.94180028475
19 "STANDING" "tgravityaccmag-mean()" -0.531507362111361
19 "STANDING" "tgravityaccmag-std()" -0.599552767486306
20 "WALKING_UPSTAIRS" "fbodyacc-mean()-x" -0.612641113666949
20 "WALKING_UPSTAIRS" "fbodyacc-mean()-y" -0.426398722000395
20 "WALKING_UPSTAIRS" "fbodyacc-mean()-z" -0.665006945724294
20 "WALKING_UPSTAIRS" "fbodyacc-std()-x" -0.60314894923565
20 "WALKING_UPSTAIRS" "fbodyacc-std()-y" -0.381534028764124
20 "WALKING_UPSTAIRS" "fbodyacc-std()-z" -0.647515612457627
20 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-x" -0.652264226931438
20 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-y" -0.557791286001412
20 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-z" -0.732835648957627
20 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-x" -0.634710081102825
20 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-y" -0.525907610282373
20 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-z" -0.760509114748588
20 "WALKING_UPSTAIRS" "fbodyaccmag-mean()" -0.560278889421186
20 "WALKING_UPSTAIRS" "fbodyaccmag-std()" -0.648306198707062
20 "WALKING_UPSTAIRS" "fbodybodyaccjerkmag-mean()" -0.584571446817062
20 "WALKING_UPSTAIRS" "fbodybodyaccjerkmag-std()" -0.597351046813729
20 "WALKING_UPSTAIRS" "fbodybodygyrojerkmag-mean()" -0.692638075749774
20 "WALKING_UPSTAIRS" "fbodybodygyrojerkmag-std()" -0.694680032329943
20 "WALKING_UPSTAIRS" "fbodybodygyromag-mean()" -0.606970915061638
20 "WALKING_UPSTAIRS" "fbodybodygyromag-std()" -0.635816314618644
20 "WALKING_UPSTAIRS" "fbodygyro-mean()-x" -0.626445370827119
20 "WALKING_UPSTAIRS" "fbodygyro-mean()-y" -0.591039733449633
20 "WALKING_UPSTAIRS" "fbodygyro-mean()-z" -0.518444509491525
20 "WALKING_UPSTAIRS" "fbodygyro-std()-x" -0.704481841200565
20 "WALKING_UPSTAIRS" "fbodygyro-std()-y" -0.567588605842655
20 "WALKING_UPSTAIRS" "fbodygyro-std()-z" -0.575002191142655
20 "WALKING_UPSTAIRS" "tbodyacc-mean()-x" 0.268425757926554
20 "WALKING_UPSTAIRS" "tbodyacc-mean()-y" -0.0175912993773164
20 "WALKING_UPSTAIRS" "tbodyacc-mean()-z" -0.108029145824294
20 "WALKING_UPSTAIRS" "tbodyacc-std()-x" -0.60484669490339
